instrument_name,strike_price,expiry_date,side,bid/ask,margin_required,premium_earned
NIFTY,27300,28-Nov-2024,CE,8.05,2300,603.75
NIFTY,27300,26-Dec-2024,PE,2621.5,1950,196612.5
NIFTY,27300,26-Dec-2024,CE,45.0,2300,3375.0
NIFTY,27350,28-Nov-2024,PE,2812.95,1950,210971.25
NIFTY,27350,28-Nov-2024,CE,7.95,2300,596.25
NIFTY,27350,26-Dec-2024,PE,2592.8,1950,194460.0
NIFTY,27350,26-Dec-2024,CE,45.0,2300,3375.0
NIFTY,27400,28-Nov-2024,PE,2909.1,1950,218182.5
NIFTY,27400,28-Nov-2024,CE,7.7,2300,577.5
NIFTY,27400,26-Dec-2024,PE,2715.95,1950,203696.25
NIFTY,27400,26-Dec-2024,CE,45.0,2300,3375.0
NIFTY,27450,28-Nov-2024,PE,2908.0,1950,218100.0
NIFTY,27450,28-Nov-2024,CE,10.0,2300,750.0
NIFTY,27450,26-Dec-2024,PE,2766.65,1950,207498.75
NIFTY,27450,26-Dec-2024,CE,45.0,2300,3375.0
NIFTY,27500,28-Nov-2024,PE,3087.35,1950,231551.25
NIFTY,27500,28-Nov-2024,CE,6.1,2300,457.5
NIFTY,27500,26-Dec-2024,PE,2884.95,1950,216371.25
NIFTY,27500,26-Dec-2024,CE,18.3,2300,1372.5
NIFTY,27550,28-Nov-2024,PE,3003.0,1950,225225.0
NIFTY,27550,28-Nov-2024,CE,10.0,2300,750.0
NIFTY,27550,26-Dec-2024,PE,2861.2,1950,214590.0
NIFTY,27550,26-Dec-2024,CE,40.0,2300,3000.0
NIFTY,27600,28-Nov-2024,PE,3046.7,1950,228502.5
NIFTY,27600,28-Nov-2024,CE,11.0,2300,825.0
NIFTY,27600,26-Dec-2024,PE,2824.15,1950,211811.25
NIFTY,27600,26-Dec-2024,CE,30.0,2300,2250.0
NIFTY,27650,28-Nov-2024,PE,3098.15,1950,232361.25
NIFTY,27650,28-Nov-2024,CE,9.0,2300,675.0
NIFTY,27650,26-Dec-2024,PE,2955.85,1950,221688.75
NIFTY,27650,26-Dec-2024,CE,35.0,2300,2625.0
NIFTY,27700,28-Nov-2024,PE,3141.8,1950,235635.0
NIFTY,27700,28-Nov-2024,CE,8.75,2300,656.25
NIFTY,27700,26-Dec-2024,PE,3003.15,1950,225236.25
NIFTY,27700,26-Dec-2024,CE,30.0,2300,2250.0
NIFTY,27750,28-Nov-2024,PE,3193.5,1950,239512.5
NIFTY,27750,28-Nov-2024,CE,7.95,2300,596.25
NIFTY,27750,26-Dec-2024,PE,3050.55,1950,228791.25
NIFTY,27750,26-Dec-2024,CE,30.0,2300,2250.0
NIFTY,27800,28-Nov-2024,PE,3237.85,1950,242838.75
NIFTY,27800,28-Nov-2024,CE,7.0,2300,525.0
NIFTY,27800,26-Dec-2024,PE,3097.9,1950,232342.5
NIFTY,27800,26-Dec-2024,CE,28.0,2300,2100.0
NIFTY,27850,28-Nov-2024,PE,3284.35,1950,246326.25
NIFTY,27850,28-Nov-2024,CE,7.85,2300,588.75
NIFTY,27850,26-Dec-2024,PE,3146.5,1950,235987.5
NIFTY,27850,26-Dec-2024,CE,25.0,2300,1875.0
NIFTY,27900,28-Nov-2024,PE,3330.6,1950,249795.0
NIFTY,27900,28-Nov-2024,CE,4.95,2300,371.25
NIFTY,27900,26-Dec-2024,PE,3192.6,1950,239445.0
NIFTY,27900,26-Dec-2024,CE,19.0,2300,1425.0
NIFTY,27950,28-Nov-2024,PE,3379.3,1950,253447.5
NIFTY,27950,28-Nov-2024,CE,5.2,2300,390.0
NIFTY,27950,26-Dec-2024,PE,3240.05,1950,243003.75
NIFTY,27950,26-Dec-2024,CE,18.5,2300,1387.5
NIFTY,28000,26-Dec-2024,PE,3407.3,1950,255547.5
NIFTY,28000,26-Dec-2024,CE,15.95,2300,1196.25
NIFTY,28000,27-Mar-2025,PE,2962.1,1950,222157.5
NIFTY,28000,27-Mar-2025,CE,74.95,2300,5621.25
NIFTY,28000,26-Jun-2025,PE,2139.0,1950,160425.0
NIFTY,28000,26-Jun-2025,CE,225.0,2300,16875.0
NIFTY,28000,25-Sep-2025,PE,1976.0,1950,148200.0
NIFTY,28000,25-Sep-2025,CE,0.0,2300,0.0
NIFTY,28000,24-Dec-2025,PE,2422.0,1950,181650.0
NIFTY,28000,24-Dec-2025,CE,796.0,2300,59700.0
NIFTY,28000,25-Jun-2026,PE,1618.0,1950,121350.0
NIFTY,28000,25-Jun-2026,CE,0.0,2300,0.0
NIFTY,28000,31-Dec-2026,PE,1431.0,1950,107325.0
NIFTY,28000,31-Dec-2026,CE,0.0,2300,0.0
NIFTY,28000,24-Jun-2027,PE,1285.0,1950,96375.0
NIFTY,28000,30-Dec-2027,PE,1149.0,1950,86175.0
NIFTY,28000,29-Jun-2028,PE,1035.0,1950,77625.0
NIFTY,28000,28-Dec-2028,PE,933.0,1950,69975.0
NIFTY,28000,28-Jun-2029,PE,844.0,1950,63300.0
NIFTY,29000,26-Dec-2024,PE,4386.75,1950,329006.25
NIFTY,29000,26-Dec-2024,CE,9.2,2300,690.0
NIFTY,29000,27-Mar-2025,PE,3875.55,1950,290666.25
NIFTY,29000,27-Mar-2025,CE,43.8,2300,3285.0
NIFTY,29000,26-Jun-2025,PE,2766.0,1950,207450.0
NIFTY,29000,26-Jun-2025,CE,133.4,2300,10005.0
NIFTY,29000,25-Sep-2025,PE,2545.0,1950,190875.0
NIFTY,29000,24-Dec-2025,PE,2975.0,1950,223125.0
NIFTY,29000,24-Dec-2025,CE,549.7,2300,41227.5
NIFTY,29000,25-Jun-2026,PE,2055.0,1950,154125.0
NIFTY,29000,25-Jun-2026,CE,0.0,2300,0.0
NIFTY,29000,31-Dec-2026,CE,0.0,2300,0.0
NIFTY,29000,24-Jun-2027,PE,1609.0,1950,120675.0
NIFTY,29000,24-Jun-2027,CE,0.0,2300,0.0
NIFTY,29000,30-Dec-2027,PE,1430.0,1950,107250.0
NIFTY,29000,29-Jun-2028,PE,1282.0,1950,96150.0
NIFTY,29000,28-Dec-2028,PE,1152.0,1950,86400.0
NIFTY,29000,28-Jun-2029,PE,1038.0,1950,77850.0
NIFTY,30000,26-Dec-2024,PE,5365.0,1950,402375.0
NIFTY,30000,26-Dec-2024,CE,8.25,2300,618.75
NIFTY,30000,27-Mar-2025,PE,0.0,1950,0.0
NIFTY,30000,27-Mar-2025,CE,32.9,2300,2467.5
NIFTY,30000,26-Jun-2025,PE,3432.0,1950,257400.0
NIFTY,30000,26-Jun-2025,CE,0.0,2300,0.0
NIFTY,30000,25-Sep-2025,PE,3159.0,1950,236925.0
NIFTY,30000,24-Dec-2025,PE,3700.0,1950,277500.0
NIFTY,30000,24-Dec-2025,CE,330.0,2300,24750.0
NIFTY,30000,25-Jun-2026,PE,2538.0,1950,190350.0
NIFTY,30000,25-Jun-2026,CE,0.0,2300,0.0
NIFTY,30000,31-Dec-2026,PE,2217.0,1950,166275.0
NIFTY,30000,31-Dec-2026,CE,0.0,2300,0.0
NIFTY,30000,24-Jun-2027,PE,1972.0,1950,147900.0
NIFTY,30000,24-Jun-2027,CE,0.0,2300,0.0
NIFTY,30000,30-Dec-2027,PE,1746.0,1950,130950.0
NIFTY,30000,30-Dec-2027,CE,0.0,2300,0.0
NIFTY,30000,29-Jun-2028,PE,1560.0,1950,117000.0
NIFTY,30000,28-Dec-2028,PE,1399.0,1950,104925.0
NIFTY,30000,28-Jun-2029,PE,1257.0,1950,94275.0
NIFTY,31000,26-Dec-2024,PE,6350.0,1950,476250.0
NIFTY,31000,26-Dec-2024,CE,7.35,2300,551.25
NIFTY,31000,27-Mar-2025,CE,27.5,2300,2062.5
NIFTY,31000,26-Jun-2025,CE,0.0,2300,0.0
NIFTY,31000,25-Sep-2025,PE,3806.0,1950,285450.0
NIFTY,31000,24-Dec-2025,PE,3531.0,1950,264825.0
NIFTY,31000,24-Dec-2025,CE,240.0,2300,18000.0
NIFTY,31000,25-Jun-2026,PE,3062.0,1950,229650.0
NIFTY,31000,25-Jun-2026,CE,0.0,2300,0.0
NIFTY,31000,31-Dec-2026,PE,2671.0,1950,200325.0
NIFTY,31000,31-Dec-2026,CE,0.0,2300,0.0
NIFTY,31000,24-Jun-2027,PE,2371.0,1950,177825.0
NIFTY,31000,24-Jun-2027,CE,0.0,2300,0.0
NIFTY,31000,30-Dec-2027,PE,2096.0,1950,157200.0
NIFTY,31000,30-Dec-2027,CE,0.0,2300,0.0
NIFTY,31000,29-Jun-2028,PE,1869.0,1950,140175.0
NIFTY,31000,29-Jun-2028,CE,0.0,2300,0.0
NIFTY,31000,28-Dec-2028,PE,1672.0,1950,125400.0
NIFTY,31000,28-Jun-2029,PE,1500.0,1950,112500.0
BANKNIFTY,42000,24-Dec-2024,PE,35.8,1950,2685.0
BANKNIFTY,42000,24-Dec-2024,CE,11412.4,2300,855930.0
BANKNIFTY,42000,26-Mar-2025,PE,10.15,1950,761.25
BANKNIFTY,43000,06-Nov-2024,PE,1.2,1950,90.0
BANKNIFTY,43000,06-Nov-2024,CE,8720.8,2300,654060.0
BANKNIFTY,43000,27-Nov-2024,PE,17.35,1950,1301.25
BANKNIFTY,43000,27-Nov-2024,CE,8930.1,2300,669757.5
BANKNIFTY,43000,24-Dec-2024,PE,21.8,1950,1635.0
BANKNIFTY,43000,24-Dec-2024,CE,9892.05,2300,741903.75
BANKNIFTY,43500,06-Nov-2024,PE,1.5,1950,112.5
BANKNIFTY,43500,06-Nov-2024,CE,8234.75,2300,617606.25
BANKNIFTY,43500,13-Nov-2024,PE,4.25,1950,318.75
BANKNIFTY,43500,13-Nov-2024,CE,9199.65,2300,689973.75
BANKNIFTY,43500,27-Nov-2024,PE,18.55,1950,1391.25
BANKNIFTY,43500,27-Nov-2024,CE,9214.9,2300,691117.5
BANKNIFTY,43500,24-Dec-2024,PE,23.25,1950,1743.75
BANKNIFTY,43500,24-Dec-2024,CE,9952.75,2300,746456.25
BANKNIFTY,44000,06-Nov-2024,PE,1.65,1950,123.75
BANKNIFTY,44000,06-Nov-2024,CE,7730.4,2300,579780.0
BANKNIFTY,44000,13-Nov-2024,PE,3.5,1950,262.5
BANKNIFTY,44000,13-Nov-2024,CE,8757.05,2300,656778.75
BANKNIFTY,44000,27-Nov-2024,PE,22.25,1950,1668.75
BANKNIFTY,44000,27-Nov-2024,CE,8824.3,2300,661822.5
BANKNIFTY,44000,24-Dec-2024,PE,25.7,1950,1927.5
BANKNIFTY,44000,24-Dec-2024,CE,9459.5,2300,709462.5
BANKNIFTY,44000,29-Jan-2025,PE,23.15,1950,1736.25
BANKNIFTY,44500,06-Nov-2024,PE,1.85,1950,138.75
BANKNIFTY,44500,06-Nov-2024,CE,7230.5,2300,542287.5
BANKNIFTY,44500,13-Nov-2024,PE,4.0,1950,300.0
BANKNIFTY,44500,13-Nov-2024,CE,8144.2,2300,610815.0
BANKNIFTY,44500,27-Nov-2024,PE,20.35,1950,1526.25
BANKNIFTY,44500,27-Nov-2024,CE,8200.0,2300,615000.0
BANKNIFTY,44500,24-Dec-2024,PE,11.15,1950,836.25
BANKNIFTY,44500,24-Dec-2024,CE,8917.05,2300,668778.75
BANKNIFTY,44500,29-Jan-2025,PE,46.0,1950,3450.0
BANKNIFTY,45000,06-Nov-2024,PE,1.9,1950,142.5
BANKNIFTY,45000,06-Nov-2024,CE,6734.8,2300,505110.0
BANKNIFTY,45000,13-Nov-2024,PE,4.05,1950,303.75
BANKNIFTY,45000,13-Nov-2024,CE,7713.3,2300,578497.5
BANKNIFTY,45000,27-Nov-2024,PE,31.2,1950,2340.0
BANKNIFTY,45000,27-Nov-2024,CE,6938.1,2300,520357.5
BANKNIFTY,45000,24-Dec-2024,PE,75.9,1950,5692.5
BANKNIFTY,45000,24-Dec-2024,CE,8326.75,2300,624506.25
BANKNIFTY,45000,29-Jan-2025,PE,10.15,1950,761.25
BANKNIFTY,45000,26-Mar-2025,PE,202.8,1950,15210.0
BANKNIFTY,45500,06-Nov-2024,PE,1.9,1950,142.5
BANKNIFTY,45500,06-Nov-2024,CE,6236.25,2300,467718.75
BANKNIFTY,45500,13-Nov-2024,PE,3.05,1950,228.75
BANKNIFTY,45500,13-Nov-2024,CE,7173.75,2300,538031.25
BANKNIFTY,45500,27-Nov-2024,PE,21.95,1950,1646.25
BANKNIFTY,45500,27-Nov-2024,CE,7301.85,2300,547638.75
BANKNIFTY,45500,24-Dec-2024,PE,45.15,1950,3386.25
BANKNIFTY,45500,24-Dec-2024,CE,7865.2,2300,589890.0
BANKNIFTY,46000,06-Nov-2024,PE,2.35,1950,176.25
BANKNIFTY,46000,06-Nov-2024,CE,5626.3,2300,421972.5
BANKNIFTY,46000,13-Nov-2024,PE,3.05,1950,228.75
BANKNIFTY,46000,13-Nov-2024,CE,6619.65,2300,496473.75
BANKNIFTY,46000,27-Nov-2024,PE,50.0,1950,3750.0
BANKNIFTY,46000,27-Nov-2024,CE,5953.5,2300,446512.5
BANKNIFTY,46000,24-Dec-2024,PE,59.0,1950,4425.0
BANKNIFTY,46000,24-Dec-2024,CE,6759.55,2300,506966.25
BANKNIFTY,46000,29-Jan-2025,PE,13.0,1950,975.0
BANKNIFTY,46500,06-Nov-2024,PE,2.35,1950,176.25
BANKNIFTY,46500,06-Nov-2024,CE,5232.95,2300,392471.25
BANKNIFTY,46500,13-Nov-2024,PE,4.0,1950,300.0
BANKNIFTY,46500,13-Nov-2024,CE,5948.15,2300,446111.25
BANKNIFTY,46500,27-Nov-2024,PE,57.15,1950,4286.25
BANKNIFTY,46500,27-Nov-2024,CE,5941.75,2300,445631.25
BANKNIFTY,46500,24-Dec-2024,PE,103.1,1950,7732.5
BANKNIFTY,46500,24-Dec-2024,CE,6706.35,2300,502976.25
BANKNIFTY,46500,29-Jan-2025,PE,125.0,1950,9375.0
BANKNIFTY,46500,26-Mar-2025,PE,230.0,1950,17250.0
BANKNIFTY,47000,06-Nov-2024,PE,2.5,1950,187.5
BANKNIFTY,47000,06-Nov-2024,CE,4731.6,2300,354870.0
BANKNIFTY,47000,13-Nov-2024,PE,8.05,1950,603.75
BANKNIFTY,47000,13-Nov-2024,CE,5398.55,2300,404891.25
BANKNIFTY,47000,27-Nov-2024,PE,78.0,1950,5850.0
BANKNIFTY,47000,27-Nov-2024,CE,4981.35,2300,373601.25
BANKNIFTY,47000,24-Dec-2024,PE,155.0,1950,11625.0
BANKNIFTY,47000,24-Dec-2024,CE,5998.4,2300,449880.0
BANKNIFTY,47000,29-Jan-2025,PE,142.4,1950,10680.0
BANKNIFTY,47500,06-Nov-2024,PE,2.85,1950,213.75
BANKNIFTY,47500,06-Nov-2024,CE,4233.3,2300,317497.5
BANKNIFTY,47500,13-Nov-2024,PE,23.0,1950,1725.0
BANKNIFTY,47500,13-Nov-2024,CE,4996.55,2300,374741.25
BANKNIFTY,47500,27-Nov-2024,PE,97.7,1950,7327.5
BANKNIFTY,47500,27-Nov-2024,CE,4604.25,2300,345318.75
BANKNIFTY,47500,24-Dec-2024,PE,167.0,1950,12525.0
BANKNIFTY,47500,24-Dec-2024,CE,5339.65,2300,400473.75
BANKNIFTY,47500,29-Jan-2025,PE,170.0,1950,12750.0
BANKNIFTY,47600,06-Nov-2024,PE,3.0,1950,225.0
BANKNIFTY,47600,06-Nov-2024,CE,4129.55,2300,309716.25
BANKNIFTY,47600,27-Nov-2024,PE,46.05,1950,3453.75
BANKNIFTY,47600,27-Nov-2024,CE,5004.75,2300,375356.25
BANKNIFTY,47600,24-Dec-2024,PE,147.25,1950,11043.75
BANKNIFTY,47600,24-Dec-2024,CE,5535.45,2300,415158.75
BANKNIFTY,47700,06-Nov-2024,PE,3.45,1950,258.75
BANKNIFTY,47700,06-Nov-2024,CE,4028.3,2300,302122.5
BANKNIFTY,47700,27-Nov-2024,PE,29.6,1950,2220.0
BANKNIFTY,47700,27-Nov-2024,CE,4777.2,2300,358290.0
BANKNIFTY,47700,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,47700,24-Dec-2024,CE,5424.35,2300,406826.25
BANKNIFTY,47800,06-Nov-2024,PE,3.4,1950,255.0
BANKNIFTY,47800,06-Nov-2024,CE,3930.5,2300,294787.5
BANKNIFTY,47800,13-Nov-2024,PE,6.1,1950,457.5
BANKNIFTY,47800,13-Nov-2024,CE,4660.6,2300,349545.0
BANKNIFTY,47800,27-Nov-2024,PE,49.6,1950,3720.0
BANKNIFTY,47800,27-Nov-2024,CE,4794.2,2300,359565.0
BANKNIFTY,47800,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,47800,24-Dec-2024,CE,5332.4,2300,399930.0
BANKNIFTY,47900,06-Nov-2024,PE,3.45,1950,258.75
BANKNIFTY,47900,06-Nov-2024,CE,3841.7,2300,288127.5
BANKNIFTY,47900,13-Nov-2024,PE,3.15,1950,236.25
BANKNIFTY,47900,13-Nov-2024,CE,4576.05,2300,343203.75
BANKNIFTY,47900,27-Nov-2024,PE,23.55,1950,1766.25
BANKNIFTY,47900,27-Nov-2024,CE,4684.85,2300,351363.75
BANKNIFTY,47900,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,47900,24-Dec-2024,CE,5205.15,2300,390386.25
BANKNIFTY,48000,06-Nov-2024,PE,5.0,1950,375.0
BANKNIFTY,48000,06-Nov-2024,CE,3659.55,2300,274466.25
BANKNIFTY,48000,13-Nov-2024,PE,34.25,1950,2568.75
BANKNIFTY,48000,13-Nov-2024,CE,4363.45,2300,327258.75
BANKNIFTY,48000,27-Nov-2024,PE,129.05,1950,9678.75
BANKNIFTY,48000,27-Nov-2024,CE,4039.75,2300,302981.25
BANKNIFTY,48000,24-Dec-2024,PE,224.35,1950,16826.25
BANKNIFTY,48000,24-Dec-2024,CE,4452.2,2300,333915.0
BANKNIFTY,48000,29-Jan-2025,PE,256.0,1950,19200.0
BANKNIFTY,48000,26-Mar-2025,PE,429.0,1950,32175.0
BANKNIFTY,48100,06-Nov-2024,PE,5.95,1950,446.25
BANKNIFTY,48100,06-Nov-2024,CE,3622.9,2300,271717.5
BANKNIFTY,48100,13-Nov-2024,PE,3.15,1950,236.25
BANKNIFTY,48100,13-Nov-2024,CE,4331.9,2300,324892.5
BANKNIFTY,48100,27-Nov-2024,PE,64.5,1950,4837.5
BANKNIFTY,48100,27-Nov-2024,CE,4421.9,2300,331642.5
BANKNIFTY,48100,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,48100,24-Dec-2024,CE,5088.9,2300,381667.5
BANKNIFTY,48200,06-Nov-2024,PE,6.1,1950,457.5
BANKNIFTY,48200,06-Nov-2024,CE,3523.6,2300,264270.0
BANKNIFTY,48200,13-Nov-2024,PE,25.0,1950,1875.0
BANKNIFTY,48200,13-Nov-2024,CE,4223.75,2300,316781.25
BANKNIFTY,48200,27-Nov-2024,PE,69.45,1950,5208.75
BANKNIFTY,48200,27-Nov-2024,CE,4365.75,2300,327431.25
BANKNIFTY,48200,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,48200,24-Dec-2024,CE,5008.15,2300,375611.25
BANKNIFTY,48300,06-Nov-2024,PE,6.3,1950,472.5
BANKNIFTY,48300,06-Nov-2024,CE,3432.7,2300,257452.5
BANKNIFTY,48300,13-Nov-2024,PE,26.0,1950,1950.0
BANKNIFTY,48300,13-Nov-2024,CE,4143.9,2300,310792.5
BANKNIFTY,48300,27-Nov-2024,PE,141.0,1950,10575.0
BANKNIFTY,48300,27-Nov-2024,CE,4213.85,2300,316038.75
BANKNIFTY,48300,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,48300,24-Dec-2024,CE,4910.45,2300,368283.75
BANKNIFTY,48400,06-Nov-2024,PE,7.7,1950,577.5
BANKNIFTY,48400,06-Nov-2024,CE,3361.9,2300,252142.5
BANKNIFTY,48400,13-Nov-2024,PE,30.0,1950,2250.0
BANKNIFTY,48400,13-Nov-2024,CE,4006.65,2300,300498.75
BANKNIFTY,48400,27-Nov-2024,PE,148.7,1950,11152.5
BANKNIFTY,48400,27-Nov-2024,CE,4110.3,2300,308272.5
BANKNIFTY,48400,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,48400,24-Dec-2024,CE,4804.25,2300,360318.75
BANKNIFTY,48500,06-Nov-2024,PE,9.2,1950,690.0
BANKNIFTY,48500,06-Nov-2024,CE,3238.2,2300,242865.0
BANKNIFTY,48500,13-Nov-2024,PE,52.45,1950,3933.75
BANKNIFTY,48500,13-Nov-2024,CE,3904.85,2300,292863.75
BANKNIFTY,48500,27-Nov-2024,PE,160.85,1950,12063.75
BANKNIFTY,48500,27-Nov-2024,CE,3604.8,2300,270360.0
BANKNIFTY,48500,24-Dec-2024,PE,257.25,1950,19293.75
BANKNIFTY,48500,24-Dec-2024,CE,4079.3,2300,305947.5
BANKNIFTY,48600,06-Nov-2024,PE,10.2,1950,765.0
BANKNIFTY,48600,06-Nov-2024,CE,3066.4,2300,229980.0
BANKNIFTY,48600,13-Nov-2024,PE,22.25,1950,1668.75
BANKNIFTY,48600,13-Nov-2024,CE,3825.6,2300,286920.0
BANKNIFTY,48600,27-Nov-2024,PE,110.0,1950,8250.0
BANKNIFTY,48600,27-Nov-2024,CE,4166.25,2300,312468.75
BANKNIFTY,48600,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,48600,24-Dec-2024,CE,4577.85,2300,343338.75
BANKNIFTY,48700,06-Nov-2024,PE,11.25,1950,843.75
BANKNIFTY,48700,06-Nov-2024,CE,3066.2,2300,229965.0
BANKNIFTY,48700,13-Nov-2024,PE,6.15,1950,461.25
BANKNIFTY,48700,13-Nov-2024,CE,3720.65,2300,279048.75
BANKNIFTY,48700,27-Nov-2024,PE,25.05,1950,1878.75
BANKNIFTY,48700,27-Nov-2024,CE,4056.05,2300,304203.75
BANKNIFTY,48700,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,48700,24-Dec-2024,CE,4436.0,2300,332700.0
BANKNIFTY,48800,06-Nov-2024,PE,13.2,1950,990.0
BANKNIFTY,48800,06-Nov-2024,CE,2927.0,2300,219525.0
BANKNIFTY,48800,13-Nov-2024,PE,30.5,1950,2287.5
BANKNIFTY,48800,13-Nov-2024,CE,3627.55,2300,272066.25
BANKNIFTY,48800,27-Nov-2024,PE,178.8,1950,13410.0
BANKNIFTY,48800,27-Nov-2024,CE,3822.3,2300,286672.5
BANKNIFTY,48800,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,48800,24-Dec-2024,CE,4324.75,2300,324356.25
BANKNIFTY,48900,06-Nov-2024,PE,15.5,1950,1162.5
BANKNIFTY,48900,06-Nov-2024,CE,2829.05,2300,212178.75
BANKNIFTY,48900,13-Nov-2024,PE,20.05,1950,1503.75
BANKNIFTY,48900,13-Nov-2024,CE,3513.15,2300,263486.25
BANKNIFTY,48900,27-Nov-2024,PE,0.2,1950,15.0
BANKNIFTY,48900,27-Nov-2024,CE,3758.5,2300,281887.5
BANKNIFTY,48900,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,48900,24-Dec-2024,CE,4250.3,2300,318772.5
BANKNIFTY,49000,06-Nov-2024,PE,19.3,1950,1447.5
BANKNIFTY,49000,06-Nov-2024,CE,2726.65,2300,204498.75
BANKNIFTY,49000,13-Nov-2024,PE,80.15,1950,6011.25
BANKNIFTY,49000,13-Nov-2024,CE,3306.1,2300,247957.5
BANKNIFTY,49000,27-Nov-2024,PE,207.45,1950,15558.75
BANKNIFTY,49000,27-Nov-2024,CE,3143.35,2300,235751.25
BANKNIFTY,49000,24-Dec-2024,PE,335.6,1950,25170.0
BANKNIFTY,49000,24-Dec-2024,CE,3598.85,2300,269913.75
BANKNIFTY,49000,29-Jan-2025,PE,424.95,1950,31871.25
BANKNIFTY,49100,06-Nov-2024,PE,19.85,1950,1488.75
BANKNIFTY,49100,06-Nov-2024,CE,2648.0,2300,198600.0
BANKNIFTY,49100,13-Nov-2024,PE,54.05,1950,4053.75
BANKNIFTY,49100,13-Nov-2024,CE,3558.8,2300,266910.0
BANKNIFTY,49100,27-Nov-2024,PE,211.7,1950,15877.5
BANKNIFTY,49100,27-Nov-2024,CE,3555.85,2300,266688.75
BANKNIFTY,49100,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,49100,24-Dec-2024,CE,4329.2,2300,324690.0
BANKNIFTY,49200,06-Nov-2024,PE,23.05,1950,1728.75
BANKNIFTY,49200,06-Nov-2024,CE,2504.65,2300,187848.75
BANKNIFTY,49200,13-Nov-2024,PE,59.5,1950,4462.5
BANKNIFTY,49200,13-Nov-2024,CE,3415.0,2300,256125.0
BANKNIFTY,49200,27-Nov-2024,PE,231.0,1950,17325.0
BANKNIFTY,49200,27-Nov-2024,CE,3402.1,2300,255157.5
BANKNIFTY,49200,24-Dec-2024,PE,270.0,1950,20250.0
BANKNIFTY,49200,24-Dec-2024,CE,4177.45,2300,313308.75
BANKNIFTY,49300,06-Nov-2024,PE,26.15,1950,1961.25
BANKNIFTY,49300,06-Nov-2024,CE,2458.45,2300,184383.75
BANKNIFTY,49300,13-Nov-2024,PE,65.7,1950,4927.5
BANKNIFTY,49300,13-Nov-2024,CE,3314.05,2300,248553.75
BANKNIFTY,49300,27-Nov-2024,PE,242.6,1950,18195.0
BANKNIFTY,49300,27-Nov-2024,CE,3337.2,2300,250290.0
BANKNIFTY,49300,24-Dec-2024,CE,4073.2,2300,305490.0
BANKNIFTY,49400,06-Nov-2024,PE,30.1,1950,2257.5
BANKNIFTY,49400,06-Nov-2024,CE,2341.25,2300,175593.75
BANKNIFTY,49400,13-Nov-2024,PE,85.2,1950,6390.0
BANKNIFTY,49400,13-Nov-2024,CE,3038.7,2300,227902.5
BANKNIFTY,49400,27-Nov-2024,PE,255.05,1950,19128.75
BANKNIFTY,49400,27-Nov-2024,CE,3234.7,2300,242602.5
BANKNIFTY,49400,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,49400,24-Dec-2024,CE,3960.55,2300,297041.25
BANKNIFTY,49500,06-Nov-2024,PE,35.75,1950,2681.25
BANKNIFTY,49500,06-Nov-2024,CE,2134.5,2300,160087.5
BANKNIFTY,49500,13-Nov-2024,PE,128.2,1950,9615.0
BANKNIFTY,49500,13-Nov-2024,CE,2907.45,2300,218058.75
BANKNIFTY,49500,27-Nov-2024,PE,274.05,1950,20553.75
BANKNIFTY,49500,27-Nov-2024,CE,2715.35,2300,203651.25
BANKNIFTY,49500,24-Dec-2024,PE,398.8,1950,29910.0
BANKNIFTY,49500,24-Dec-2024,CE,3170.1,2300,237757.5
BANKNIFTY,49500,29-Jan-2025,PE,473.35,1950,35501.25
BANKNIFTY,49500,26-Mar-2025,PE,660.4,1950,49530.0
BANKNIFTY,49500,25-Jun-2025,PE,903.0,1950,67725.0
BANKNIFTY,49600,06-Nov-2024,PE,39.6,1950,2970.0
BANKNIFTY,49600,06-Nov-2024,CE,2166.6,2300,162495.0
BANKNIFTY,49600,13-Nov-2024,PE,135.05,1950,10128.75
BANKNIFTY,49600,13-Nov-2024,CE,2823.45,2300,211758.75
BANKNIFTY,49600,27-Nov-2024,PE,207.65,1950,15573.75
BANKNIFTY,49600,27-Nov-2024,CE,3088.15,2300,231611.25
BANKNIFTY,49600,24-Dec-2024,PE,0.5,1950,37.5
BANKNIFTY,49600,24-Dec-2024,CE,3742.75,2300,280706.25
BANKNIFTY,49700,06-Nov-2024,PE,45.65,1950,3423.75
BANKNIFTY,49700,06-Nov-2024,CE,2107.6,2300,158070.0
BANKNIFTY,49700,13-Nov-2024,PE,126.4,1950,9480.0
BANKNIFTY,49700,13-Nov-2024,CE,2758.9,2300,206917.5
BANKNIFTY,49700,27-Nov-2024,PE,250.05,1950,18753.75
